osm_type,osm_id,name,brand,operator,shop_type,street,house_number,postal_code,city,latitude,longitude,opening_hours,website,store_group
node,308188423,Migros,Migros,Genossenschaft Migros Aare,supermarket,Bernstrasse,33,3360,Herzogenbuchsee,47.1865987,7.7037027,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-herzogenbuchsee,Migros
node,308188459,Coop,Coop,Coop Genossenschaft,supermarket,,,,,47.1861491,7.7034116,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 07:30-17:00,,Coop
node,309289260,Migros,Migros,,supermarket,Rue de Praz-Palud,2,1040,Echallens,46.6390803,6.6357033,Mo-Fr 07:30-19:00; Sa 07:30-18:00,https://filialen.migros.ch/fr/supermarche-migros-echallens,Migros
node,309440070,Coop,,Coop Genossenschaft,supermarket,,,,,47.4490931,8.3283703,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,Coop
node,309442624,Migros,Migros,Genossenschaft Migros Aare,supermarket,Zürcherstrasse,19,5432,Neuenhof,47.4501764,8.32741,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-neuenhof,Migros
node,309683717,Coop,Coop,Coop Genossenschaft,supermarket,Rütihofstrasse,15,8049,Zürich,47.4137195,8.4794588,Mo-Sa 08:00-20:00,,Coop
node,309966378,Denner,Denner,,supermarket,,,1373,,46.7093884,6.5708113,,https://www.denner.ch,Denner
node,310133197,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Schaffhauserstrasse,470,8052,Zürich,47.4195222,8.548286,Mo-Sa 08:00-20:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-zuerich-seebach,Migros
node,310133198,Denner,Denner,,supermarket,Schaffhauserstrasse,491,8052,Zürich,47.4211522,8.549362,Mo-Sa 08:00-20:00,https://www.denner.ch/,Denner
node,310192859,Denner,Denner,,supermarket,,,,,46.0665408,8.96718,,,Denner
node,310387726,Coop,,,supermarket,,,,,46.5437592,6.6604812,,,Coop
node,310390409,Coop,Coop,,supermarket,,,,,46.0096804,8.9646177,Mo-Fr 08:00-19:00; Sa 08:00-18:30,,Coop
node,310638188,Coop,Coop,,supermarket,,,,,46.323691,10.0547859,"Mo-Fr 08:00-12:15,13:30-18:30; Sa 08:00-18:00",https://www.coop.ch/de/unternehmen/standorte-und-oeffnungszeiten/detail.html/1351/coop-supermarkt-poschiavo.html,Coop
node,310789073,Denner,Denner,,supermarket,Wengistrasse,7,8004,Zürich,47.3748981,8.5234086,Mo-Fr 08:00-20:00; Sa 08:00-20:00; PH off,https://www.denner.ch/,Denner
node,310789178,Coop,Coop,Coop Genossenschaft,supermarket,Hohlstrasse,35,8004,Zürich,47.3770779,8.5264444,Mo-Sa 07:00-22:00,,Coop
node,310859990,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Dorfstrasse,20,8155,Niederhasli,47.4799969,8.4852371,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-niederhasli,Migros
node,311351743,Coop,Coop,Coop Genossenschaft,supermarket,Universitätstrasse,73,8006,Zürich,47.3824677,8.5479911,Mo-Fr 07:00-21:00; Sa 07:30-21:00,,Coop
node,312012094,Denner,Denner,,supermarket,Regensbergstrasse,309,8050,Zürich,47.4114261,8.5265305,Mo-Sa 07:30-20:00,https://www.denner.ch,Denner
node,312385262,Coop,Coop,,supermarket,,,,,46.9494937,7.4417109,"Mo 09:00-19:00; Tu,We 08:00-19:00; Th,Fr 08:00-20:00; Sa 08:00-18:00; PH off",https://www.coop.ch/,Coop
node,312649536,Coop,Coop,Coop Genossenschaft,supermarket,Zugerstrasse,6,8820,Wädenswil,47.2300812,8.6725008,,https://www.coop.ch/,Coop
node,312649674,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Oberdorfstrasse,27,8820,Wädenswil,47.2290212,8.6678724,Mo-Sa 08:00-20:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-waedenswil,Migros
node,312649975,Denner,Denner,Denner,supermarket,Oberdorfstrasse,21,8820,Wädenswil,47.2282697,8.668826,Mo-Sa 08:00-20:00,,Denner
node,312838980,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Badenerstrasse,376,8004,Zürich,47.3791999,8.5087992,Mo-Sa 08:00-21:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-zuerich-albisriederplatz,Migros
node,313026968,Coop,Coop,Coop Genossenschaft,supermarket,Badenerstrasse,244,8004,Zürich,47.3757598,8.5172277,Mo-Sa 07:00-22:00; PH off,https://www.coop.ch/,Coop
node,313532055,Coop,Coop,,supermarket,,,,,47.4843395,8.4657426,08:00-20:00; Su off,,Coop
node,314637087,Mojon Détaillant produits Migros,,,supermarket,,,,,46.5378674,6.3326484,,,Migros
node,315536261,Denner,Denner,,supermarket,Hauptstrasse,2,2562,Port,47.1167083,7.2546972,"Mo 08:00-12:15,14:00-18:30, Tu 08:00-12:15,14:00-18:30, We 08:00-12:15,14:00-18:30, Th 08:00-12:15,14:00-18:30, Fr 08:00-12:15,14:00-18:30, Sa 08:00-16:00, Su closed",,Denner
node,316822599,Coop,Coop,Coop Genossenschaft,supermarket,,,,,47.4372358,8.4746548,Mo-Sa 08:00-21:00,,Coop
node,317466812,Migros,Migros,Genossenschaft Migros Aare,supermarket,Bahnhofplatz,5,3110,Münsingen,46.873158,7.5601521,"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-muensingen,Migros
node,320040684,Coop,Coop,,supermarket,,,,,47.4930052,8.8996297,Mo-Fr 08:00-20:00; Sa 08:00-18:00,,Coop
node,321216008,Coop,Coop,Coop Genossenschaft,supermarket,Erlenstrasse,4,6020,Emmenbrücke,47.0810256,8.271125,,,Coop
node,321320680,Coop,Coop,,supermarket,,,,,47.5404492,9.1838331,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Coop
node,321361643,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Schaffhauserstrasse,75,8057,Zürich,47.3925525,8.5384284,Mo-Sa 07:30-21:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-zuerich-schaffhauserplatz,Migros
node,321361788,Coop,Coop,Coop Genossenschaft,supermarket,Milchbuckstrasse,1-5,8057,Zürich,47.3957248,8.5404707,Mo-Sa 07:30-21:00,https://www.coop.ch/de/unternehmen/standorte-und-oeffnungszeiten/detail.html/1248/coop-supermarkt-zuerich-milchbuck.html,Coop
node,321491561,Coop,,,supermarket,Mettstrasse,139,2504,Biel/Bienne,47.1433768,7.2726161,Mo-Th 07:00-19:00; Fr 07:00-20:00; Sa 07:00-17:00,,Coop
node,321805127,Denner Satellit,,,supermarket,,,,,47.1384942,7.309449,,,Denner
node,321947542,Denner,Denner,,supermarket,Fierzgasse,18,8005,Zürich,47.3841236,8.5317649,Mo-Sa 08:00-20:00,https://www.denner.ch/,Denner
node,322007552,Coop,Coop,Coop Société Coopérative,supermarket,Chemin de Vers,2,1228,Plan-les-Ouates,46.1690059,6.1210727,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00,,Coop
node,322007712,Migros,Migros,Société Coopérative Migros Genève,supermarket,Route de Florissant,86,,Genève,46.1920602,6.1641437,Mo-Sa; PH off,https://filialen.migros.ch/fr/supermarche-migros-geneve-rieu,Migros
node,322007998,Coop,Coop,Coop Société Coopérative,supermarket,Route de Florissant,56,1206,Genève,46.1933065,6.1612764,Mo-Sa,https://www.coop.ch/fr/entreprise/adresses-et-horaires/detail.html/1145/coop-supermarche-geneve-florissant.html,Coop
node,322008034,Migros,Migros,Société Coopérative Migros Genève,supermarket,Avenue de Champel,61,1206,Genève,46.1908581,6.1524797,Mo-We 08:00-19:00; Th 08:00-20:00; Fr 08:00-19:30; Sa 08:00-18:00,https://filialen.migros.ch/fr/supermarche-migros-geneve-champel/,Migros
node,322750347,Denner,Denner,,supermarket,,,,,46.5091493,6.3067291,Mo-Fr 08:00-19:00; Sa 08:00-17:00,https://www.denner.ch/fr/succursales/1188-gimel~s1145693,Denner
node,323232873,Coop,Coop,,supermarket,,,,,47.4948197,7.6203554,Mo-Fr 08:00-20:00; Sa 07:30-18:00,,Coop
node,323233592,Migros,Migros,Genossenschaft Migros Basel,supermarket,Postplatz,7,4144,Arlesheim,47.4943127,7.6184992,Mo-Fr 08:00-19:00; Sa 08:00-18:00,https://filialen.migros.ch/de/migros-supermarkt-arlesheim,Migros
node,323236507,Coop,Coop,Coop,supermarket,Dorfstrasse,19,5420,Ehrendingen,47.4942966,8.3410211,Mo-Fr 08:00-20:00; Sa 07:30-18:00,,Coop
node,323254505,Denner,Denner,,supermarket,Sunneblick,31,6343,Rotkreuz,47.1448936,8.431358,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-17:00,,Denner
node,324725651,Coop,Coop,,supermarket,,,,,46.0786418,7.1383069,Mo-Th 07:30-18:30; Sa 08:30-17:00; Fr 07:30-20:00,,Coop
node,325771373,Coop,,,supermarket,,,,,46.2028071,7.1676941,"Mo-Fr 08:00-12:30, 14:00-18:30; Sa 08:00-18:30",,Coop
node,325804799,Migros,Migros,,supermarket,,,,,46.1880715,7.2080965,Mo-Fr 06:30-18:30; Sa 06:30-17:00,,Migros
node,331038819,Coop,Coop,,supermarket,,,,,47.4456555,9.1396772,Mo-Fr 08:00-19:00; Sa 08:00-17:00; Su off,https://www.coop.ch/de/unternehmen/standorte-und-oeffnungszeiten/detail.html/1892/coop-supermarkt-niederuzwil.html,Coop
node,331165091,Coop,Coop,,supermarket,Oberdorfstrasse,39,3053,Münchenbuchsee,47.019854,7.4447224,Mo-Th 07:00-19:00; Fr 07:00-20:00; Sa 07:00-17:00,https://www.coop.ch/en/locations/coop-supermarkt-muenchenbuchsee/1084_POS,Coop
node,335990607,Migros,Migros,Genossenschaft Migros Basel,supermarket,Webergässchen,8,4125,Riehen,47.5852901,7.6517854,"Mo-Fr 08:00-19:00, Sa 07:30-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-riehen-dorf,Migros
node,339793984,Migros,Migros,,supermarket,,,,,46.5366866,6.576311,Mo-Th 07:30-20:00; Fr 07:30-21:00; Sa 07:30-18:00; Su off,https://filialen.migros.ch/de/migros-supermarkt-chavannes-renens,Migros
node,340481159,Migros,Migros,Genossenschaft Migros Luzern,supermarket,Tschannhof,,6033,Buchrain,47.0954321,8.3488772,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-buchrain-tschannhof,Migros
node,347682816,Denner,Denner,,supermarket,,,,,47.3691841,8.6441848,,,Denner
node,348826916,Denner,Denner,Denner,supermarket,,,,,46.1671126,8.7959348,Mo-Fr 08:00-19:00; Sa 08:00-18:30,,Denner
node,348830422,Migros,Migros,Società Cooperativa Migros Ticino,supermarket,,,,,46.165649,8.795867,"Mo-We,Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-18:30",,Migros
node,352820359,Coop,,,supermarket,Bernstrasse,15,3294,,47.1398007,7.3777006,,,Coop
node,352860119,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Birmensdorferstrasse,140,8003,Zürich,47.3701315,8.520077,Mo-Sa 07:30-21:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-zuerich-schmiede-wiedikon,Migros
node,354481720,VDI Migros,,,supermarket,Untere Dorfstrasse,41,3906,Saas-Fee,46.1077139,7.9262613,Mo-Su 07:30-19:00,,Migros
node,354543032,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Zürichstrasse,20,8610,Uster,47.349994,8.7151342,Mo-Sa 08:00-20:00; PH off,https://filialen.migros.ch/de/migros-supermarkt-uster-illuster,Migros
node,354593876,Coop,Coop,,supermarket,,,,,46.3076473,7.4677237,"PH,Mo-Su 08:00-19:00",,Coop
node,354837352,Coop,Coop,,supermarket,,,4450,,47.4634823,7.8135513,Mo-Fr 08:00-20:00; Sa 07:30-18:00,,Coop
node,355287954,Migros,Migros,,supermarket,Route du Rawyl,32,3963,,46.3092958,7.4729474,Mo-Su 08:00-19:00,https://www.migros.ch/,Migros
node,355970085,Migros,Migros,Coopérative Migros Vaud,supermarket,Chemin du Closalet,7,1023,Crissier,46.5547433,6.5691567,Mo-Th 08:30-20:00; Fr 08:30-21:00; Sa 08:00-18:00; Su off,https://filialen.migros.ch/fr/supermarche-migros-crissier,Migros
node,356051827,Coop,Coop,,supermarket,,,,,47.3936901,7.6203419,,,Coop
node,357198361,Migros,Migros,Migros,supermarket,Furkastrasse,46,3984,Fiesch,46.4039727,8.1355456,"Mo-Fr 08:00-12:30,14:00-18:30; Sa 08:00-17:00",,Migros
node,357276931,Migros,Migros,,supermarket,,,,,46.3146795,7.745207,Mo-Fr 07:30-18:30; Sa 07:30-17:00; Su off,https://filialen.migros.ch/de/migros-supermarkt-steg,Migros
node,357276935,Coop,Coop,,supermarket,,,,,46.3150341,7.7442364,,,Coop
node,357299653,Migros,Migros,,supermarket,Brückenweg,10,,,46.2932642,7.8797966,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 08:00-17:00,http://filialen.migros.ch/de/migros-supermarkt-visp,Migros
node,357299658,Coop,Coop,,supermarket,Kantonsstrasse,1,3930,Visp,46.292416,7.8802315,Mo-Fr 08:00-18:30; Sa 08:00-17:00,,Coop
node,359694887,Denner,Denner,Denner,supermarket,Schützenstrasse,39,8400,Winterthur,47.5044184,8.7191373,Mo-Fr 08:00-20:00; Sa 08:00-18:00,,Denner
node,364938620,Coop,Coop,,supermarket,,,,,47.5475478,7.5907574,Mo-Sa 06:00-22:00; Su 07:30-22:00,,Coop
node,364939479,Coop,Coop,,supermarket,,,,,47.5517393,7.5945814,Mo-Fr 06:30-20:00; Sa 07:30-18:00,,Coop
node,365340184,Coop,Coop,Coop Genossenschaft,supermarket,Ettiswilerstrasse,37,6130,Willisau,47.1274508,7.9971057,Mo-Th 07:30-19:00; Fr 07:30-21:00; Sa 07:30-17:00; PH off,https://www.coop.ch/de/standorte/coop-supermarkt-willisau/1970_POS,Coop
node,365929382,Migros,Migros,,supermarket,,,,,46.991927,6.9298682,"Mo-We,Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:00; PH off",https://www.migros.ch/,Migros
node,366031755,Migros,Migros,Migros,supermarket,,,,,46.685805,7.6816337,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-17:00; Su off,https://filialen.migros.ch/de/migros-supermarkt-spiez-terminus,Migros
node,366033845,Coop Spiez,,Coop,supermarket,,,,,46.6895415,7.6756433,,,Coop
node,366139633,Migros,Migros,Genossenschaft Migros Basel,supermarket,Aeschenvorstadt,24,4051,Basel,47.5526701,7.5927128,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-basel-drachen-center,Migros
node,367085314,Coop,Coop,Coop,supermarket,,,,,46.0284656,8.9674193,,,Coop
node,367086655,Lidl,Lidl,Manor,supermarket,,,,,46.0125914,8.9658805,"Mo-We,Fr 07:30-19:00; Th 07:30-21:00; Sa 07:30-18:30",,Lidl
node,367106026,Migros,Migros,Migros,supermarket,,,,,46.0183513,8.958479,Mo-Fr 07:30-19:00; Sa 07:30-18:30; Su 08:00-19:00,,Migros
node,367106039,Coop,Coop,Coop,supermarket,,,,,46.0171708,8.95837,,,Coop
node,367106145,Denner,Denner,Denner,supermarket,,,,,46.011489,8.9665646,"Mo,We,Fr 07:30-19:00; Th 07:30-21:00; Sa 07:30-18:30; Su 08:00-18:00",,Denner
node,367106206,Denner,Denner,Denner,supermarket,,,,,46.0209646,8.9582111,,,Denner
node,370878589,Denner Satellit,,,supermarket,Wolfgasse,7,4415,Lausen,47.472119,7.7594528,Mo-Su 07:30-20:00,,Denner
node,371215417,Coop,Coop,,supermarket,,,,,46.9507635,7.3922189,"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 07:30-17:00; Su,PH closed",https://www.coop.ch/,Coop
node,371746671,Migros,Migros,,supermarket,,,,,47.1317185,7.2527476,Mo-Fr 08:00-20:00; Sa 08:00-17:00; Su off,https://www.migros.ch/,Migros
node,372733751,Coop,Coop,,supermarket,Bahnhofstrasse,9,8802,Kilchberg ZH,47.3231907,8.5488182,Mo-Sa 07:00-20:00,,Coop
node,372802218,Migros,Migros,Genossenschaft Migros Basel,supermarket,Kasernenstrasse,8,4410,Liestal,47.4826186,7.7360487,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-liestal,Migros
node,373445779,Denner,Denner,Denner,supermarket,,,,,46.6857033,7.6817483,,,Denner
node,374188638,Coop,Coop,,supermarket,,,,,47.4913378,8.5039742,,,Coop
node,374322535,Coop,Coop,Coop Genossenschaft,supermarket,Hauptstrasse,15,6315,Oberägeri,47.1350027,8.6131199,,,Coop
node,375675552,Coop,,,supermarket,,,,,46.1751331,7.5735951,Mo-Su 08:00-19:00,,Coop
node,384874978,Denner,Denner,,supermarket,Bahnhofplatz,19,6440,Brunnen,46.999906,8.6089199,,,Denner
node,385066179,Coop,Coop,,supermarket,,,,,47.458697,8.3289577,Mo-Sa 08:00-20:00,,Coop
node,385102716,Coop,Coop,Coop Genossenschaft,supermarket,Zentralstrasse,34,6030,Ebikon,47.0829436,8.3436961,,https://www.coop.ch/,Coop
node,385235761,Migros,Migros,Genossenschaft Migros Luzern,supermarket,Entlebucherstrasse,36,6110,Wolhusen,47.0559837,8.0703718,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-wolhusen-dorfmaert,Migros
node,385419846,Coop,Coop,,supermarket,Rue de la Banque,2,,,47.0570842,6.7471082,"Mo-We,Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:00; Su off",,Coop
node,385677189,Coop,,Coop,supermarket,,,,,46.8199334,7.3420602,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-17:00; Su off,,Coop
node,386270747,Migros,Migros,Genossenschaft Migros Zürich,supermarket,Alte Landstrasse,262,8708,Männedorf,47.253025,8.6957963,"Mo-Fr 08:00-20:00, Sa 07:30-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-maennedorf,Migros
node,387473621,Coop,,Coop,supermarket,Chemin du Croset,3,1024,Ecublens (VD),46.5339359,6.5666981,Mo-Th 08:00-19:30; Fr 08:00-20:00; Sa 08:00-18:00,,Coop
node,388474634,Coop,Coop,,supermarket,,,,,47.4628444,8.5258392,"Mo-Fr 09:00-20:00, Sa 08:00-18:00",,Coop
node,393982223,Coop,Coop,Coop Genossenschaft,supermarket,Bundesplatz,11,6300,Zug,47.171496,8.5145777,,,Coop
node,394819083,Migros,Migros,Genossenschaft Migros Basel,supermarket,Kaspar Pfeiffer-Strasse,2,4142,Münchenstein,47.5216609,7.6074542,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-18:00,https://filialen.migros.ch/de/migros-supermarkt-muenchenstein-gartenstadt,Migros
node,394819452,Coop,Coop,Coop,supermarket,,,,,47.5211682,7.6072997,,https://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html?id=1946,Coop
node,401566773,Denner,Denner,,supermarket,,,,,47.3500998,8.345693,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-18:00; PH closed,,Denner
node,401573864,Coop,Coop,Coop Genossenschaft,supermarket,,,,,47.35174,8.3485925,Mo-Fr 08:00-20:00; Sa 07:30-18:00; PH closed,,Coop
node,401590212,Migros,Migros,Genossenschaft Migros Aare,supermarket,Zufikerstrasse,2,5620,Bremgarten AG,47.3526298,8.3496696,"Mo-Fr 08:00-20:00, Sa 07:30-19:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-bremgarten-ag,Migros
node,401622464,Denner Satellit,,,supermarket,Isenlaufstrasse,2,5620,Bremgarten AG,47.3465641,8.340373,"Mo-Fr 08:00-12:15,12:00-18:30; Sa 08:00-16:00",,Denner
node,406706788,Coop,Coop,,supermarket,,,,,47.2727211,8.3410133,,,Coop
node,408487285,Coop,Coop,Coop,supermarket,,,,,47.0179953,7.6604638,,,Coop
node,408784934,Coop,Coop,,supermarket,,,,,47.5229716,8.7876518,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Coop
node,409611229,Coop,Coop,Coop,supermarket,,,,,47.0364206,7.630821,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-17:00,,Coop
node,409618104,Coop,Coop,Coop,supermarket,Sägegasse,14,3400,Burgdorf,47.0569221,7.6293304,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00; PH off,,Coop
node,410336934,Coop,Coop,Coop Genossenschaft,supermarket,Zellfeld,,6214,Schenkon,47.1779153,8.1262972,,,Coop
node,411856639,Denner,Denner,,supermarket,Wilerstrasse,6,8370,Sirnach,47.4617079,8.9984882,Mo-Fr 07:00-19:00; Sa 07:00-18:00,,Denner
node,412098233,Coop,Coop,Coop Genossenschaft,supermarket,,,,,47.3181934,7.8031332,Mo-Fr 09:00-18:30; Th 09:00-21:00; Sa 08:00-18:00; PH off,,Coop
node,413334751,Coop,Coop,Coop Genossenschaft,supermarket,Saatlenstrasse,12,8051,Zürich,47.404782,8.5718792,Mo-Sa 06:30-21:00,,Coop
node,413401527,Coop,Coop,,supermarket,,,,,47.4538454,7.736472,,,Coop
node,413401528,Migros,Migros,Genossenschaft Migros Basel,supermarket,Grüngenstrasse,1,4416,Bubendorf,47.4570259,7.743167,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-18:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-bubendorf,Migros
node,413401529,Denner,Denner,,supermarket,,,,,47.4567703,7.7432945,,,Denner
node,413621232,Coop,Coop,Coop Genossenschaft,supermarket,Im Zentrum,3,6043,Adligenswil,47.0718025,8.3645211,,https://www.coop.ch/de/services/standorte-und-oeffnungszeiten/detail.html/adligenswil?id=1118,Coop
node,415255849,Migros,Migros,Società Cooperativa Migros Ticino,supermarket,,,,,46.1539555,8.9619063,Mo-We 08:00-19:00; Th 08:00-21:00; Fr 08:00-19:00; Sa 08:00-18:30; Su off,https://filialen.migros.ch/it/supermercato-migros-centro-santonino#/CentroS.Antonino/0125020,Migros
node,415732099,Migros,Migros,Société coopérative Migros Vaud,supermarket,Chemin du Croset,7,1024,Ecublens (VD),46.5342463,6.5648357,Mo-Fr 07:30-20:00; Sa 07:30-18:00,,Migros
node,418006107,Coop,Coop,,supermarket,,,,,47.0956257,6.8303769,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Coop
node,418184737,Coop,Coop,Coop,supermarket,,,,,46.020007,8.9685519,"Mo-Fr 08:15-12:00,14:00-18:30; Sa 08:15-17:00",https://www.coop.ch/,Coop
node,420706484,Coop,Coop,Coop,supermarket,,,,,47.4097675,9.6246264,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-17:00,,Coop
node,420847626,Aldi,ALDI,Aldi Suisse,supermarket,Zürcherstrasse,5,8953,Dietikon,47.4031872,8.40575,Mo-Sa 07:30-20:00; PH off,https://www.aldi-suisse.ch/,Aldi
node,422009089,Denner,Denner,,supermarket,,,,,47.0685566,7.6010356,,,Denner
node,423342972,Coop Peseux,,,supermarket,Rue des Uttins,1,2034,Peseux,46.9885951,6.8911827,,,Coop
node,423733980,Coop,Coop,Coop,supermarket,Brühlweg,8,4132,Muttenz,47.5277297,7.64706,Mo-Fr 08:00-20:00; Sa 07:30-20:00; PH off,https://www.coop.ch/de/unternehmen/standorte-und-oeffnungszeiten/detail.html/1929/coop-supermarkt-muttenz-dorf.html,Coop
node,423833253,Coop,Coop,,supermarket,,,,,46.990575,6.9297971,"Mo-We,Fr 07:30-19:00; Th 07:30-20:00; Sa 07:30-18:00",,Coop
node,426940056,Coop,,,supermarket,,,,,46.4739467,7.13323,Mo-Su 08:00-19:00,,Coop
node,427050152,Denner,Denner,,supermarket,,,,,47.42204,8.4085612,,,Denner
node,427655235,Migros,Migros,Genossenschaft Migros Neuenburg-Freiburg,supermarket,Bernstrasse,18,3280,Murten,46.9300564,7.1229006,Mo-Sa 08:00-20:00; Su 08:00-18:00,https://filialen.migros.ch/de/migros-supermarkt-morat,Migros
node,427914141,Lidl,Lidl,,supermarket,Buchenstrasse,2,6210,Sursee,47.1743497,8.0987534,"Mo-We,Fr 07:30-19:00; Th 07:30-21:00; Sa 07:30-17:00",,Lidl
node,428149086,Denner,Denner,,supermarket,Rue Jämes Paris,6,2034,Peseux,46.9863882,6.8891962,,,Denner
node,428207859,Coop,,,supermarket,,,,,46.482331,6.4570589,Mo-Fr 07:30-19:00; Sa 07:30-18:00,,Coop
node,428208335,Migros,Migros,Coopérative Migros Vaud,supermarket,Rue de la Gare,2,1030,Bussigny,46.5474199,6.5531129,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-18:00,,Migros
node,428895254,Denner,Denner,,supermarket,,,,,47.4058522,8.3975764,Mo-Sa 08:00-20:00;PH closed,,Denner
node,428997923,Coop,Coop,Coop Genossenschaft,supermarket,Igelweid,17,5000,Aarau,47.3916041,8.0459066,Mo-Fr 08:00-19:00; Sa 08:00-18:00,,Coop
node,429221823,Coop,Coop,,supermarket,,,,,47.4036741,8.4023845,Mo-Sa 07:00-21:00; PH closed,,Coop
node,429360397,Denner,Denner,,supermarket,,,,,46.5389706,6.7308075,,,Denner
node,430050256,Coop,,Coop,supermarket,Hofwiesweg,2,8488,Turbenthal,47.4399399,8.8441583,,,Coop
node,430270006,Aldi,Aldi,,supermarket,Milchstrasse,2,3072,Ostermundigen,46.9634938,7.4818402,Mo-Fr 08:00-20:00; Sa 08:00-17:00,,Aldi
node,430491495,Denner,Denner,,supermarket,,,,,47.5673871,9.0945335,Mo-Fr 08:00-20:00; Sa 08:00-18:00,,Denner
node,430491496,Migros,Migros,Genossenschaft Migros Ostschweiz,supermarket,Weststrasse,27-29,8570,Weinfelden,47.5672498,9.0944485,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",https://filialen.migros.ch/de/migros-supermarkt-weinfelden-weststrasse,Migros
